timestamp;cpu;ram;disco
2026-08-20 20:03:02;16.5;56.1;83.1
2026-08-20 20:03:13;31.5;56.2;83.1
2026-08-20 20:03:24;49.5;56.4;83.1
2026-08-20 20:03:35;26.5;56.3;83.1
2026-08-20 20:03:46;29.6;56.4;83.1
2026-08-20 20:03:57;14.6;56.4;83.1
2026-08-20 20:04:08;39.3;56.5;83.1
2026-08-20 20:04:19;19.8;56.5;83.1
2026-08-20 20:04:30;52.7;56.3;83.1
2026-08-20 20:04:41;46.6;56.4;83.1
2026-08-20 20:04:53;55.3;56.2;83.1
2026-08-20 20:05:04;13.3;55.6;83.1
2026-08-20 20:05:15;13.5;55.6;83.1
2026-08-20 20:05:26;30.1;55.5;83.1
2026-08-20 20:05:37;26.0;55.6;83.1
2026-08-20 20:05:48;26.0;55.6;83.1
2026-08-20 20:05:59;14.1;55.6;83.1
2026-08-20 20:06:10;13.1;55.6;83.1
2026-08-20 20:06:21;30.3;55.6;83.1
2026-08-20 20:06:32;13.7;55.5;83.1
2026-08-20 20:06:43;58.8;55.6;83.1
2026-08-20 20:06:54;13.5;55.7;83.1
2026-08-20 20:07:05;13.3;55.6;83.1
2026-08-20 20:07:16;12.9;55.6;83.1
2026-08-20 20:07:27;15.4;55.6;83.1
2026-08-20 20:07:38;15.2;55.6;83.1
2026-08-20 20:07:49;43.6;55.6;83.1
2026-08-20 20:08:00;19.5;54.9;83.1
2026-08-20 20:08:11;25.1;54.9;83.1
2026-08-20 20:08:22;20.3;55.0;83.1
2026-08-20 20:08:33;67.3;55.4;83.1
2026-08-20 20:08:44;75.6;55.5;83.1
2026-08-20 20:08:55;35.8;55.7;83.1
2026-08-20 20:09:06;26.0;55.5;83.1
2026-08-20 20:09:17;15.1;55.3;83.1
2026-08-20 20:09:28;37.5;55.4;83.1
2026-08-20 20:09:39;38.9;55.5;83.1
2026-08-20 20:09:50;22.1;55.3;83.1
2026-08-20 20:10:01;15.2;54.5;83.1
2026-08-20 20:10:12;22.7;54.6;83.1
2026-08-20 20:10:23;13.3;54.4;83.1
2026-08-20 20:10:34;40.4;54.0;83.1
2026-08-20 20:10:45;42.6;55.2;83.1
2026-08-20 20:10:56;14.6;55.5;83.1
2026-08-20 20:11:07;14.3;55.2;83.1
2026-08-20 20:11:18;42.8;55.6;83.1
2026-08-20 20:11:29;56.0;55.5;83.1
2026-08-20 20:11:40;26.7;55.6;83.1
2026-08-20 20:11:51;75.7;56.2;83.1
2026-08-20 20:12:02;46.7;57.2;83.1
2026-08-20 20:12:13;62.3;57.5;83.1
2026-08-20 20:12:24;28.7;57.7;83.1
2026-08-20 20:12:35;27.5;57.7;83.1
2026-08-20 20:12:46;19.5;57.2;83.1
2026-08-20 20:12:57;14.2;56.3;83.1
2026-08-20 20:13:08;26.3;56.3;83.1
2026-08-20 20:13:19;30.1;56.7;83.1
2026-08-20 20:13:30;19.5;56.7;83.1
2026-08-20 20:13:41;19.9;56.8;83.1
2026-08-20 20:13:52;54.2;56.9;83.1
2026-08-20 20:14:03;56.6;57.0;83.1
2026-08-20 20:14:14;53.0;57.0;83.1
2026-08-20 20:14:25;31.5;57.1;83.1
2026-08-20 20:14:36;38.1;57.3;83.1
